0.000000	-0.087596
0.001000	-0.087608
0.002000	-0.087682
0.003000	-0.087841
0.004000	-0.088020
0.005000	-0.088161
0.006000	-0.088272
0.007000	-0.088368
0.008000	-0.088432
0.009000	-0.088468
0.010000	-0.088488
0.011000	-0.088436
0.012000	-0.088207
0.013000	-0.087730
0.014000	-0.086892
0.015000	-0.085348
0.016000	-0.082594
0.017000	-0.078509
0.018000	-0.073759
0.019000	-0.069726
0.020000	-0.068236
0.021000	-0.070433
0.022000	-0.075155
0.023000	-0.079560
0.024000	-0.081780
0.025000	-0.082051
0.026000	-0.081616
0.027000	-0.081405
0.028000	-0.081571
0.029000	-0.081852
0.030000	-0.082074
0.031000	-0.082227
0.032000	-0.082279
0.033000	-0.082142
0.034000	-0.081800
0.035000	-0.081337
0.036000	-0.080842
0.037000	-0.080332
0.038000	-0.079801
0.039000	-0.079288
0.040000	-0.078858
0.041000	-0.078554
0.042000	-0.078383
0.043000	-0.078329
0.044000	-0.078362
0.045000	-0.078418
0.046000	-0.078399
0.047000	-0.078233
0.048000	-0.077949
0.049000	-0.077661
0.050000	-0.077474
0.051000	-0.077408
0.052000	-0.077426
0.053000	-0.077482
0.054000	-0.077509
0.055000	-0.077400
0.056000	-0.077069
0.057000	-0.076558
0.058000	-0.076043
0.059000	-0.075703
0.060000	-0.075603
0.061000	-0.075689
0.062000	-0.075858
0.063000	-0.076005
0.064000	-0.076061
0.065000	-0.076003
0.066000	-0.075859
0.067000	-0.075683
0.068000	-0.075532
0.069000	-0.075438
0.070000	-0.075393
0.071000	-0.075378
0.072000	-0.075384
0.073000	-0.075403
0.074000	-0.075414
0.075000	-0.075385
0.076000	-0.075309
0.077000	-0.075236
0.078000	-0.075260
0.079000	-0.075443
0.080000	-0.075745
0.081000	-0.076025
0.082000	-0.076105
0.083000	-0.075857
0.084000	-0.075299
0.085000	-0.074591
0.086000	-0.073894
0.087000	-0.073274
0.088000	-0.072758
0.089000	-0.072398
0.090000	-0.072238
0.091000	-0.072258
0.092000	-0.072370
0.093000	-0.072455
0.094000	-0.072413
0.095000	-0.072197
0.096000	-0.071830
0.097000	-0.071381
0.098000	-0.070932
0.099000	-0.070554
